Title,Location,Company,Salary,,SearchURL,URL,SQL,Hadoop,Oracle,Excel,Teradata,DB2,Qlik,SAS,Agile,Scrum,Statistics,PowerPoint,Python,Matlab,SQL Server,SSRS,ETL
Development-Software Eng II,"San Jose, CA",Software Eng II,Telecommuting not available,FALSE,,https://www.dice.com/jobs/detail/Development%26%2345Software-Eng-II-Randstad-Technologies-San-Jose-CA-95134/10115700a/459712?icid=sr816-28p&q=Tableau&l=,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Solutions Architect,"Folsom, CA",Randstad Technologies,Telecommuting not available,FALSE,,https://www.dice.com/jobs/detail/Solutions-Architect-Randstad-Technologies-Folsom-CA-95630/10115700a/457196?icid=sr817-28p&q=Tableau&l=,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
Sr. Big Data Systems Engineer - Cloud,"Beaverton, OR",Cloud,Telecommuting not available,FALSE,,https://www.dice.com/jobs/detail/Sr.-Big-Data-Systems-Engineer-%26%2345-Cloud-VanderHouwen-%26-Associates%2C-Inc.-Beaverton-OR-97006/vhassoc/29213-1807-MH58?icid=sr819-28p&q=Tableau&l=,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
BI Developer,"Erlanger, KY",Calance US,Telecommuting not available,FALSE,,https://www.dice.com/jobs/detail/BI-Developer-Calance-US-Erlanger-KY-41018/cxbcsi/Job26481?icid=sr820-28p&q=Tableau&l=,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Business Intelligence Analyst,"New York, NEW YORK",Design Strategy Corporation,Negotiable,FALSE,,https://www.dice.com/jobs/detail/Business-Intelligence-Analyst-Design-Strategy-Corporation-New-York-NEW+YORK-/designnj1/15318?icid=sr821-28p&q=Tableau&l=,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Senior Engineer / Senior Developer Business Intelligence,"Lafayette, LA",Louisiana Economic Development,Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/Senior-Engineer-%26%2347-Senior-Developer-Business-Intelligence-Louisiana-Economic-Development-Lafayette-LA-70500/90833617/306074?icid=sr824-28p&q=Tableau&l=,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Developer / Software Engineer - Business Intelligence,"Lafayette, LA",Business Intelligence,Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/Developer-%26%2347-Software-Engineer-%26%2345-Business-Intelligence-Louisiana-Economic-Development-Lafayette-LA-70500/90833617/305434?icid=sr825-28p&q=Tableau&l=,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
Technical Lead & Big Data Solution Architect,"Burbank, CA",Warner Bros. Entertainment,Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/Technical-Lead-%26-Big-Data-Solution-Architect-Warner-Bros.-Entertainment-Burbank-CA-91501/WBCA/150172BR?icid=sr826-28p&q=Tableau&l=,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Business Analysis Analyst Round Rock TX,"Round Rock, TX",Dell,Competitive,FALSE,,https://www.dice.com/jobs/detail/Business-Analysis-Analyst-Round-Rock-TX-Dell-Round-Rock-TX-78664/delliirc/A-150016WZ?icid=sr827-28p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"IT Enterprise Senior Architect - Big Data/Hadoop - Roswell, GA - Dallas, TX - Neenah, WI","Roswell, GA",Big Data/Hadoop,Telecommuting not available,FALSE,,https://www.dice.com/jobs/detail/IT-Enterprise-Senior-Architect-%26%2345-Big-Data%26%2347Hadoop-%26%2345-Roswell%2C-GA-%26%2345-Dallas%2C-TX-%26%2345-Neenah%2C-WI-Kimberly%26%2345Clark-Roswell-GA-30075/RTX166d5d/150002IL?icid=sr828-28p&q=Tableau&l=,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Business Analysis Consultant Round Rock TX,"Round Rock, TX",Dell,Competitive,FALSE,,https://www.dice.com/jobs/detail/Business-Analysis-Consultant-Round-Rock-TX-Dell-Round-Rock-TX-78664/delliirc/A-1500149O?icid=sr829-28p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Lead DBA / Developer - Hartford, CT or Minnetonka, MN","Hartford, CT","Hartford, CT or Minnetonka, MN",Competitive,FALSE,,https://www.dice.com/jobs/detail/Lead-DBA-%26%2347-Developer-%26%2345-Hartford%2C-CT-or-Minnetonka%2C-MN-UnitedHealth-Group-Hartford-CT-06101/uhgbot/638555?icid=sr830-28p&q=Tableau&l=,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Project Manager/Business Analyst  BI Team,"Asheville, NC",Dorel Home Furnishings,Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/Project-Manager%26%2347Business-Analyst--BI-Team-Dorel-Home-Furnishings-%26%2345-Ecommerce-Division-Asheville-NC-28801/RTX1910c6/336201?icid=sr831-28p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Sr. QA Data Quality Engineer,"Dallas, TX",Elan Partners,Negotiable,FALSE,,https://www.dice.com/jobs/detail/Sr.-QA-Data-Quality-Engineer-Elan-Partners-Dallas-TX-75231/10239619/2853?icid=sr832-28p&q=Tableau&l=,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Sr. IT Manager/BI Solution Architect - Global Commercia,"Deerfield, IL",Global Commercia,-,FALSE,,https://www.dice.com/jobs/detail/Sr.-IT-Manager%26%2347BI-Solution-Architect-%26%2345-Global-Commercia-Baxter-Healthcare-Deerfield-IL-60015/RTL110658/160000CS?icid=sr833-28p&q=Tableau&l=,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Big Data Analyst - Seattle - $150K,"Seattle, WA",Seattle,140K - 160K,FALSE,,https://www.dice.com/jobs/detail/Big-Data-Analyst-%26%2345-Seattle-%26%2345-%24150K-Salt-Search-Seattle-WA-98101/10483211/354831?icid=sr834-28p&q=Tableau&l=,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"Digital Analytics, Insights, & Optimization Specialist - Enterprise User Experience","Atlanta, GA",Enterprise User Experience,Competitive,FALSE,,https://www.dice.com/jobs/detail/Digital-Analytics%2C-Insights%2C-%26-Optimization-Specialist-%26%2345-Enterprise-User-Experience-Home-Depot-Atlanta-GA-30301/10112608/96309DIC?icid=sr837-28p&q=Tableau&l=,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Hadoop Developer_fulltime,"Jacksonville, FL",Net2Source Inc.,Market rate,FALSE,,https://www.dice.com/jobs/detail/Hadoop-Developer_fulltime-Net2Source-Inc.-Jacksonville-FL-32099/10271304/342292?icid=sr838-28p&q=Tableau&l=,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
SAP Native HANA Developers-5 SAP BW/HANA Developers-5,"Sunnyvale, CA",5 SAP BW/HANA Developers,open,FALSE,,https://www.dice.com/jobs/detail/SAP-Native-HANA-Developers%26%23455-SAP-BW%26%2347HANA-Developers%26%23455-Spectra-Infotech-Inc-Sunnyvale-CA-94089/10203675/338768?icid=sr842-29p&q=Tableau&l=,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
OBIEE Architect/Lead Developer,"Atlanta, GA",Biz,N/A,FALSE,,https://www.dice.com/jobs/detail/OBIEE-Architect%26%2347Lead-Developer-Biz%26%2345Metric-Partners%2C-Inc.-Atlanta-GA-30303/RTX1a5d46/wspos352545?icid=sr843-29p&q=Tableau&l=,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ETL Developer consultant,"West Chester, PA",e Power Inc,Negotiable,FALSE,,https://www.dice.com/jobs/detail/ETL-Developer-consultant-e-Power-Inc-West-Chester-PA-19380/10366545/284110?icid=sr845-29p&q=Tableau&l=,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"Sr. Business Analyst, Herndon VA","Herndon, VA","Yakshna Solutions, Inc.",Negotiable,FALSE,,https://www.dice.com/jobs/detail/Sr.-Business-Analyst%2C-Herndon-VA-Yakshna-Solutions%2C-Inc.-Herndon-VA-20170/10290089/350654?icid=sr848-29p&q=Tableau&l=,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Data Analyst, Oracle, ETL, Buffalo, NY Area.","Buffalo, NY",Hobbs Madison,46,TRUE,,https://www.dice.com/jobs/detail/Data-Analyst%2C-Oracle%2C-ETL%2C-Buffalo%2C-NY-Area.-Hobbs-Madison-Buffalo-NY-14224/10397781/DB109?icid=sr849-29p&q=Tableau&l=,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Entry Level Software Developers - JAVA || SQL || Hadoop || .NET - w2,"Jersey City, NJ",JAVA || SQL || Hadoop || .NET,70000 PA,FALSE,,https://www.dice.com/jobs/detail/Entry-Level-Software-Developers-%26%2345-JAVA-%7C%7C-SQL-%7C%7C-Hadoop-%7C%7C-.NET-%26%2345-w2-Kani-Solutions-Jersey-City-NJ-07302/10360587/Dee09?icid=sr850-29p&q=Tableau&l=,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"Business Intelligence (BI) Development Engineers, Buffalo NY Area","Buffalo, NY",Hobbs Madison,41,TRUE,,https://www.dice.com/jobs/detail/Business-Intelligence-%28BI%29-Development-Engineers%2C-Buffalo-NY-Area-Hobbs-Madison-Buffalo-NY-14224/10397781/DB104?icid=sr851-29p&q=Tableau&l=,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
REMOTE: Hadoop Opening!,"Philadelphia, PA",DSS,Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/REMOTE%3A-Hadoop-Opening%21-DSS-Philadelphia-PA-19019/10414913/361812?icid=sr852-29p&q=Tableau&l=,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Liferay Developer,VA-Replacement Position-Immediate interviews","Herndon, VA",Replacement Position,Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/Liferay-Developer%2CVA%26%2345Replacement-Position%26%2345Immediate-interviews-GreyCell-Labs%2C-Inc-Herndon-VA-20170/10212426/198871?icid=sr853-29p&q=Tableau&l=,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Senior Data warehouse/SQL Developer (Phone/Skype hire),"San Francisco, CA",InfoObjects Inc,Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/Senior-Data-warehouse%26%2347SQL-Developer-%28Phone%26%2347Skype-hire%29-InfoObjects-Inc-San-Francisco-CA-94101/10207302/289287?icid=sr854-29p&q=Tableau&l=,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Sr Big Data Cloud Engineer (Pig, Hive, Red Hat Linux, AWS), Rate - Open ,1 year,Portland  Oregon","Beaverton, OR","Open ,1 year,Portland  Oregon",Rate - Open,FALSE,,https://www.dice.com/jobs/detail/Sr-Big-Data-Cloud-Engineer-%28Pig%2C-Hive%2C-Red-Hat-Linux%2C-AWS%29%2C-Rate-%26%2345-Open-%2C1-year%2CPortland--Oregon-Centizen-Beaverton-OR-97006/10429942/326987?icid=sr856-29p&q=Tableau&l=,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Lead QlikTech Developer/Architect,"San Francisco, CA","TriNova, LLC",$150k-$180k,FALSE,,https://www.dice.com/jobs/detail/Lead-QlikTech-Developer%26%2347Architect-TriNova%2C-LLC-San-Francisco-CA-94102/trinova/pn818?icid=sr857-29p&q=Tableau&l=,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Programmer/Web Developer,"Charlotte, NC",Robert Half Technology,"$65,000.00 to $75,000.00 per year",FALSE,,https://www.dice.com/jobs/detail/Programmer%26%2347Web-Developer-Robert-Half-Technology-Charlotte-NC-28244/rhalfint/03200-9830556?icid=sr858-29p&q=Tableau&l=,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Business Intelligence Developer/Architect,"Morrisville, NC",Robert Half Technology,"$106,363.99 to $130,000.00 per year",FALSE,,https://www.dice.com/jobs/detail/Business-Intelligence-Developer%26%2347Architect-Robert-Half-Technology-Morrisville-NC-27560/rhalfint/03220-127235?icid=sr859-29p&q=Tableau&l=,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
SQL Architect - Full Time,"Chicago, IL",Full Time,Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/SQL-Architect-%26%2345-Full-Time-TekLink-International-Inc.-Chicago-IL-60604/10113884/297484?icid=sr860-29p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Senior BOBJ Consultant (Full Time),"Chicago, IL",TekLink International Inc.,Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/Senior-BOBJ-Consultant-%28Full-Time%29-TekLink-International-Inc.-Chicago-IL-60601/10113884/333881?icid=sr861-29p&q=Tableau&l=,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Analytics Delivery- Atlanta or SFO, CA","San Francisco, CA","Atlanta or SFO, CA",Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/Analytics-Delivery%26%2345-Atlanta-or-SFO%2C-CA-Atyeti-San-Francisco-CA-94102/10378739/357330?icid=sr862-29p&q=Tableau&l=,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Data Engineer - Rated Top Place to Work in Boston!,"Cambridge, MA",Rated Top Place to Work in Boston!,"$75,000 - $160,000",FALSE,,https://www.dice.com/jobs/detail/Data-Engineer-%26%2345-Rated-Top-Place-to-Work-in-Boston%21-CyberCoders-Cambridge-MA-02138/cybercod/JR4-122517722?icid=sr863-29p&q=Tableau&l=,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
JavaScript Engineer - Highly visible Product Offering!,"Carlsbad, CA",Highly visible Product Offering!,"$110,000 - $150,000",FALSE,,https://www.dice.com/jobs/detail/JavaScript-Engineer-%26%2345-Highly-visible-Product-Offering%21-CyberCoders-Carlsbad-CA-92008/cybercod/CB2-124656810?icid=sr864-29p&q=Tableau&l=,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Data Reporting Analyst - Direct Hire,"Blue Ash, OH",Direct Hire,Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/Data-Reporting-Analyst-%26%2345-Direct-Hire-Robert-Half-Technology-Blue-Ash-OH-45242/rhalfint/03320-135001?icid=sr866-29p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Data Analyst (Direct Hire Role) OBIEE (ODS/EDW),"Dallas, TX",Robert Half Technology,"$80,000.00 to $100,000.00 per year",FALSE,,https://www.dice.com/jobs/detail/Data-Analyst-%28Direct-Hire-Role%29-OBIEE-%28ODS%26%2347EDW%29-Robert-Half-Technology-Dallas-TX-75001/rhalfint/04380-9830288?icid=sr867-29p&q=Tableau&l=,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Microsoft Business Intelligence - BI Analyst- $65k-$75k - TN,"Tennessee, Usa, TN",BI Analyst,$65000 - $75000 per annum,FALSE,,https://www.dice.com/jobs/detail/Microsoft-Business-Intelligence-%26%2345-BI-Analyst%26%2345-%2465k%26%2345%2475k-%26%2345-TN-Nigel-Frank-International-Inc.-Tennessee%2C-Usa-TN-/10371697/AA114-314?icid=sr868-29p&q=Tableau&l=,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"Sr. MS BI Developer | Morristown, NJ | $95-120K","Morristown, NJ",120K,$95000 - $120000 per annum,FALSE,,https://www.dice.com/jobs/detail/Sr.-MS-BI-Developer-%7C-Morristown%2C-NJ-%7C-%2495%26%2345120K-Nigel-Frank-International-Inc.-Morristown-NJ-07960/10371697/MSBISD01182016-11?icid=sr869-29p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
NEW!! Business Intelligence Analyst for immediate hire!,"Stuart, FL",Robert Half Technology,"$90,000.00 to $110,000.00 per year",FALSE,,https://www.dice.com/jobs/detail/NEW%21%21-Business-Intelligence-Analyst-for-immediate-hire%21-Robert-Half-Technology-Stuart-FL-34995/rhalfint/01000-9832715?icid=sr870-29p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
Tableau Developer,"Charlotte, NC",Principle Solutions Group,70,TRUE,,https://www.dice.com/jobs/detail/Tableau-Developer-Principle-Solutions-Group-Charlotte-NC-28209/10124296/DP_TABB?icid=sr91-4p&q=Tableau&l=,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
UI Developer with Tableau,"San Jose, CA",Techstar Consulting Inc.,Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/UI-Developer-with-Tableau-Techstar-Consulting-Inc.-San-Jose-CA-95101/10201253/UI_09857?icid=sr94-4p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Tableau Architect,"Nyc, NY",Atyeti,Negotiable,FALSE,,https://www.dice.com/jobs/detail/Tableau-Architect-Atyeti-Nyc-NY-10010/10378739/347680?icid=sr95-4p&q=Tableau&l=,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Tableau Developer,"Basking Ridge, NJ","Sunrise Systems, Inc.",Competitive,FALSE,,https://www.dice.com/jobs/detail/Tableau-Developer-Sunrise-Systems%2C-Inc.-Basking-Ridge-NJ-07920/sunrise/16-00579?icid=sr96-4p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Certified Tableau Desktop / BI Developer,"Sacramento, CA",ECI,Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/Certified-Tableau-Desktop-%26%2347-BI-Developer-ECI-%26%2345-Estrada-Consulting-Inc.-Sacramento-CA-95811/RTL255129/16-TBBI-ECI?icid=sr97-4p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
BI Engineer/Tableau (Facebook),"Menlo Park, CA","K2 Partnering Solutions, Inc.",competitive,FALSE,,https://www.dice.com/jobs/detail/BI-Engineer%26%2347Tableau-%28Facebook%29-K2-Partnering-Solutions%2C-Inc.-Menlo-Park-CA-94025/10112561/296756?icid=sr98-4p&q=Tableau&l=,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
BI Engineer/Tableau,"Menlo Park, CA",West Coast Consulting LLC,Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/BI-Engineer%26%2347Tableau-West-Coast-Consulting-LLC-Menlo-Park-CA-94025/wesca004/250917?icid=sr99-4p&q=Tableau&l=,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Sr. Tableau Developer,"Menlo Park, CA","Avenues International, Inc.",Negotiable,FALSE,,https://www.dice.com/jobs/detail/Sr.-Tableau-Developer-Avenues-International%2C-Inc.-Menlo-Park-CA-94025/avenj001/315492?icid=sr100-4p&q=Tableau&l=,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Tableau Developer,"Washington, DC","The Oakleaf Group, LLC",Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/Tableau-Developer-The-Oakleaf-Group%2C-LLC-Washington-DC-20016/10284254/275080?icid=sr102-4p&q=Tableau&l=,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Tableau Consultant,"Houston, TX",Sigma Group,Negotiable,FALSE,,https://www.dice.com/jobs/detail/Tableau-Consultant-Sigma-Group-Houston-TX-77001/10105938/750135?icid=sr103-4p&q=Tableau&l=,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Tableau Architect/ Admin,"New York City, NY",3S Business Corporation Inc.,$70/Hr,FALSE,,https://www.dice.com/jobs/detail/Tableau-Architect%26%2347-Admin-3S-Business-Corporation-Inc.-New-York-City-NY-10001/90734850/357072?icid=sr104-4p&q=Tableau&l=,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Tableau BI Engineer,"Menlo Park, CA","Sacc, Inc.",Market,FALSE,,https://www.dice.com/jobs/detail/Tableau-BI-Engineer-Sacc%2C-Inc.-Menlo-Park-CA-94025/saccinc/319122?icid=sr105-4p&q=Tableau&l=,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Tableau Developer,"Saint Louis, MO",E,Market,FALSE,,https://www.dice.com/jobs/detail/Tableau-Developer-E%26%2345Solutions%2C-Inc.-Saint-Louis-MO-63101/10211255/RPM1_0811VA?icid=sr106-4p&q=Tableau&l=,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Tableau Developer,"Columbus, OH","Fast Switch, Ltd.",Varies,FALSE,,https://www.dice.com/jobs/detail/Tableau-Developer-Fast-Switch%2C-Ltd.-Columbus-OH-43215/fastoh/KB51307?icid=sr109-4p&q=Tableau&l=,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Lead Tableau Consultant,"Kansas City, MO",Information Technology Group,Negotiable,FALSE,,https://www.dice.com/jobs/detail/Lead-Tableau-Consultant-Information-Technology-Group-Kansas-City-MO-64105/itgllc/337065?icid=sr110-4p&q=Tableau&l=,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Tableau Admin,"Plano, TX",ICONMA,90/hr,FALSE,,https://www.dice.com/jobs/detail/Tableau-Admin-ICONMA-Plano-TX-75023/iconma/UADMN95515?icid=sr111-4p&q=Tableau&l=,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Sr Tableau/BO Developer,"Chicago, IL",Loganbritton,Negotiable,FALSE,,https://www.dice.com/jobs/detail/Sr-Tableau%26%2347BO-Developer-Loganbritton-Chicago-IL-60616/10109326/TABBOIA?icid=sr112-4p&q=Tableau&l=,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
